threshold,mae,rmse,prec,recall
0.0,0.8046659597030753,1.0762055806163313,0.35323435843054085,0.35323435843054085
0.1,0.808695652173913,1.0856237852872128,0.35291622481442203,0.35291622481442203
0.2,0.8292682926829268,1.1335059024835314,0.35164369034994697,0.35164369034994697
0.30000000000000004,1.0321314952279959,1.4768270134215382,0.32576882290562037,0.32576882290562037
0.4,2.4922587486744434,2.8376726382937285,0.08133616118769883,0.08133616118769883
0.5,2.9816542948038176,3.178950519446652,0.018769883351007422,0.018769883351007422
0.6,2.921951219512195,3.1197724038041055,0.021314952279957583,0.021314952279957583
0.7,2.9216330858960764,3.119483465957087,0.021314952279957583,0.021314952279957583
0.7999999999999999,2.9216330858960764,3.119483465957087,0.021314952279957583,0.021314952279957583
0.8999999999999999,2.9216330858960764,3.119483465957087,0.021314952279957583,0.021314952279957583
0.9999999999999999,2.9216330858960764,3.119483465957087,0.021314952279957583,0.021314952279957583
